pH,C0,Time,Dose,Temp,Flow,Chloride,Hardness,Carbonate,NOM,pH_dev,pH_abs_dev,pH_dev_sq,pH_gaussian,pH_optimal,ion_strength,ion_pH_interaction,ion_ratio,high_perf_flag,optimal_pH_score,C0_Dose_ratio,adsorbent_excess,equilibrium_indicator,fouling_impact,flow_time_product,log_C0,log_Dose,log_Time,log_ion_strength,log_NOM,pH_Time_interaction,pH_Dose_interaction,Temp_Time_interaction,C0_Flow_interaction,pH_Temp_interaction,performance_index,stress_indicator,optimal_conditions,residual
5.93,3.24,34,3.92,24.8,0.824,92,374,82,46,-0.5700000000000003,0.5700000000000003,0.3249000000000003,0.5221501963579795,0.7547739452034113,548,312.3600000000001,0.248,0.0,0.8099999999999999,0.8308457711442788,-0.6075426325332933,0.2809917355371901,11.442786069651742,28.016,1.205970806988609,1.3912819026309295,3.529297384289471,6.3080984415095305,3.8501476017100584,-0.19380000000000008,-0.22344000000000014,0.8817263192493746,2.66976,0.2964000000000001,-0.08913858814616116,3.0250000000000004,0.0,0.2382828621956019
8.09,6.37,56,2.94,26.0,1.784,89,142,15,14,1.5899999999999999,1.5899999999999999,2.5280999999999993,0.006369718512085289,0.2834386780420057,246,391.14,0.6293706293706294,0.0,0.4700000000000001,2.1282894736842106,-0.9843824132129482,0.4628099173553719,4.605263157894737,99.904,1.8671761085128091,1.1118575154181303,4.027135812528651,5.5093883366279774,2.70805020110221,0.8904,0.46746,1.051193329636983,11.36408,-0.6359999999999999,-0.002901928738042707,2.025,0.0,0.0727289030200779
6.57,4.53,119,0.84,36.6,0.608,51,415,38,35,0.07000000000000028,0.07000000000000028,0.00490000000000004,0.9902478635182346,0.995123892924669,504,35.28000000000014,0.125,1.0,0.9766666666666666,4.925531914893617,-1.791896228955066,0.9834710743801653,37.23404255319149,72.352,1.5325568680981427,-0.06187540371808753,4.779963476361254,6.22455842927536,3.58351893845611,0.08330000000000033,0.005880000000000023,1.7522219778582289,2.7542400000000002,0.0462000000000002,-1.745092132825844,2.555,0.9902478635182346,0.6827433321637706
3.41,4.14,116,2.32,36.6,1.718,87,380,44,16,-3.09,3.09,9.5481,5.088921066861968e-09,0.09480380352859757,511,1578.99,0.23097112860892388,0.0,-0.030000000000000027,1.752066115702479,-1.2227912540510972,0.9586776859504132,6.6115702479338845,199.288,1.4445632692438661,0.883767540168595,4.754451888703846,6.238324625039508,2.833213344056216,-3.5844,-0.71688,1.742955660135979,7.112519999999999,-2.0394,-5.965552298193078e-09,4.1,0.0,0.8457127622346836
4.99,6.34,25,4.53,32.1,1.902,28,488,17,12,-1.5099999999999998,1.5099999999999998,2.2800999999999996,0.010459966740865353,0.30486875400140245,533,804.8299999999999,0.05930470347648262,0.0,0.4966666666666667,1.3909287257019438,-0.3729790955796305,0.2066115702479339,2.591792656587473,47.55,1.8625285401162621,1.5325568680981427,3.2228678461377385,6.280395838960195,2.5649493574615367,-0.37749999999999995,-0.6840299999999999,1.0458489887048958,12.058679999999999,-0.31710000000000016,-0.0008060638295043336,3.42,0.0,-0.6743145866884759
6.58,7.58,82,4.94,25.6,0.905,80,454,57,28,0.08000000000000007,0.08000000000000007,0.006400000000000012,0.9872815715902905,0.9936406995230525,591,47.280000000000044,0.17802197802197803,1.0,0.9733333333333333,1.5238095238095237,-0.21532163631569318,0.6776859504132231,5.555555555555555,74.21000000000001,2.038619547159581,1.6174060820832772,4.407938016458383,6.3835066348840055,3.367295829986474,0.06560000000000006,0.03952000000000004,1.1312231955959293,6.8599000000000006,-0.03520000000000002,-0.1440645689828954,2.995,0.9872815715902905,1.443638789252763
5.14,2.3,13,3.41,39.4,0.673,28,343,55,11,-1.3600000000000003,1.3600000000000003,1.8496000000000008,0.024743313205154258,0.3509264458169567,426,579.3600000000001,0.08430232558139535,0.0,0.5466666666666666,0.6837606837606837,-0.8036531306420932,0.10743801652892562,3.1339031339031336,8.749,0.8754687373538999,1.2556160374777745,2.5726122302071057,6.056784013228625,2.4849066497880004,-0.17680000000000004,-0.46376000000000017,1.0397885878684117,1.5479,-1.2784,-0.0021364093765052963,2.81,0.0,-0.6703310739942383
4.6,4.38,63,1.02,38.8,1.159,63,164,2,25,-1.9000000000000004,1.9000000000000004,3.610000000000001,0.0007318024188804708,0.2169197396963123,229,435.1000000000001,0.3878787878787879,0.0,0.3666666666666666,3.999999999999999,-1.722680759034313,0.5206611570247934,22.32142857142857,73.017,1.4996230464268936,0.11332868530700327,4.144720769547168,5.438079308923196,3.258096538021482,-1.197,-0.19380000000000003,1.6136466363435524,5.07642,-1.672,-0.0006563777076402464,2.095,0.0,-0.365958928003506
7.75,1.54,30,4.16,23.9,1.648,19,265,53,46,1.25,1.25,1.5625,0.04393693362340742,0.3902439024390244,337,421.25,0.07518796992481203,0.0,0.5833333333333333,0.3849765258215963,-0.5152553393056226,0.24793388429752067,10.7981220657277,49.44,0.4946962418361071,1.449269160281279,3.40452517175483,5.823045895483019,3.8501476017100584,0.375,0.52,0.8207229418719498,2.5379199999999997,-0.7625000000000002,-0.0056129106550853085,2.31,0.0,-0.4906900008645194
3.43,8.95,14,1.91,24.1,1.904,10,455,19,31,-3.07,3.07,9.4249,6.510822790517173e-09,0.09592418152692113,484,1485.8799999999999,0.02412280701754386,0.0,-0.023333333333333206,4.502487562189055,-1.3804487133150345,0.11570247933884298,15.422885572139306,26.656,2.2027647577118348,0.6981347220709843,2.6461747973841225,6.184148890937483,3.4657359027997265,-0.42979999999999996,-0.58637,0.6526400984656326,17.040799999999997,1.8112999999999997,-1.039917332339528e-09,3.955,0.0,1.009963788350287
8.52,5.01,23,3.95,40.0,0.79,19,476,59,6,2.0199999999999996,2.0199999999999996,4.080399999999998,0.0002856337963331494,0.1968348948901662,554,1119.0799999999997,0.041928721174004195,0.0,0.32666666666666677,1.2617283950617284,-0.5960067208798344,0.19008264462809918,1.4814814814814816,18.17,1.631199404215613,1.3987168811184478,3.139832617527748,6.318968113746434,1.9459101490553132,0.46459999999999996,0.7978999999999998,1.2712215321391782,3.9579,2.0199999999999996,-3.2359605235326564e-05,3.78,0.0,-0.3885390204375607
8.84,3.74,84,2.19,33.7,1.396,63,394,63,7,2.34,2.34,5.475599999999999,1.753695831946039e-05,0.15442584470937057,520,1216.8,0.1620253164556962,0.0,0.22000000000000008,1.6768558951965067,-1.2727802045494188,0.6942148760330579,3.056768558951965,117.264,1.3454723665996355,0.8285518175661483,4.432006566978902,6.255750041753367,2.0794415416798357,1.9656,0.5124599999999999,1.4971734734372368,5.22104,0.8658000000000007,-1.5495357399582345e-05,3.77,0.0,-0.2349938159801863
7.09,2.96,116,3.33,22.5,1.474,31,425,89,30,0.5899999999999999,0.5899999999999999,0.34809999999999985,0.49847591783746614,0.7417847340701729,545,321.5499999999999,0.07511737089201878,0.0,0.8033333333333333,0.892128279883382,-0.8344155617179835,0.9586776859504132,8.746355685131196,170.984,1.1184149159642893,1.2325602611778486,4.754451888703846,6.302618975744905,3.4339872044851463,0.6843999999999998,0.19646999999999998,1.0714891353294953,4.36304,-0.4424999999999999,-0.398748622366012,3.02,0.0,0.7546447084398435
6.95,8.27,52,3.98,29.0,1.155,61,486,43,38,0.4500000000000002,0.4500000000000002,0.20250000000000015,0.6669768108584742,0.8316008316008315,590,265.5000000000001,0.1273100616016427,1.0,0.85,2.051470588235294,-0.5844708092263756,0.4297520661157025,9.313725490196079,60.06,2.124653884501384,1.4060969884160703,3.9531649487593215,6.3818160174060985,3.6635616461296463,0.2340000000000001,0.17910000000000006,1.1513846549301154,9.55185,-0.04500000000000002,-0.16752959315404414,3.1750000000000003,0.6669768108584742,0.1233606555277777
7.17,1.63,65,3.77,20.9,1.747,68,328,4,22,0.6699999999999999,0.6699999999999999,0.4488999999999999,0.4074650976125277,0.6901787562978812,400,268.0,0.20972644376899696,0.0,0.7766666666666667,0.4470284237726098,-0.6652221908005874,0.5371900826446281,5.684754521963824,113.555,0.5481214085096876,1.3532545070416904,4.175924549214524,5.993961427306569,3.1354942159291497,0.4355,0.25259,0.8756378410835228,2.84761,-0.6097,-0.14560796379386573,2.335,0.0,0.7175209984718691
7.01,7.31,91,4.9,39.2,1.243,32,483,18,48,0.5099999999999998,0.5099999999999998,0.2600999999999998,0.5944016557502189,0.793587810491231,533,271.82999999999987,0.06818181818181818,0.0,0.8300000000000001,1.4819999999999998,-0.23070285185363829,0.7520661157024794,9.6,113.11300000000001,2.002830439307995,1.6094379124341003,4.511957804265912,6.280395838960195,3.8918202981106265,0.46409999999999985,0.24989999999999993,1.7725411222032241,9.08633,0.46919999999999995,-0.10313094461700086,2.92,0.0,0.088757951533509
5.9,8.33,111,1.12,23.0,1.752,36,348,15,40,-0.5999999999999996,0.5999999999999996,0.3599999999999996,0.48675225595997207,0.735294117647059,399,239.39999999999986,0.10601719197707736,0.0,0.8000000000000002,6.909836065573769,-1.68422772018945,0.9173553719008265,32.78688524590164,194.472,2.131796772013764,0.19885085874516534,4.7104306966455844,5.991464547107982,3.713572066704308,-0.6659999999999997,-0.06719999999999997,1.0852547403978716,14.59416,0.41999999999999976,-0.7520494405052185,2.295,0.0,-0.0135517477894593
4.12,2.99,97,4.1,35.7,0.651,63,280,1,15,-2.38,2.38,5.6644,1.202166643436898e-05,0.15005101734589762,344,818.7199999999999,0.2277580071174377,0.0,0.20666666666666667,0.7357142857142859,-0.5383271626125405,0.8016528925619835,3.571428571428572,63.147000000000006,1.1281710909096543,1.4350845252893225,4.575741375297279,5.84354441703136,2.772588722239781,-2.3085999999999998,-0.9757999999999999,1.6368333898853944,1.9464900000000003,-1.3566000000000007,-5.187968507474069e-06,2.91,0.0,-0.6966249556105968
4.21,1.57,105,1.78,38.9,1.425,97,423,85,37,-2.29,2.29,5.2441,2.7863304102519663e-05,0.16015118271648435,605,1385.45,0.23113207547169812,0.0,0.2366666666666667,0.8882978723404256,-1.430437663813356,0.8677685950413223,19.680851063829785,149.625,0.5128236264286639,0.6312717768418579,4.6549122778829055,6.406879986069314,3.6375861597263857,-2.4045,-0.40762,1.8140778076095938,2.23725,-2.0380999999999996,-3.458640959326925e-05,4.17,0.0,-0.469959664179679
6.11,6.29,18,2.28,35.1,1.895,10,427,79,47,-0.3899999999999997,0.3899999999999997,0.15209999999999976,0.7377133090335349,0.8679802100512111,516,201.23999999999984,0.02570093457943925,1.0,0.8700000000000001,2.6848739495798317,-1.2381724695890424,0.1487603305785124,19.747899159663866,34.11,1.8547342683894434,0.8671004876833833,2.89591193827178,6.248042874508429,3.871201010907891,-0.07019999999999994,-0.08891999999999992,1.0334980816874206,11.919550000000001,-0.1988999999999999,-0.13588011218599683,2.775,0.7377133090335349,0.005597419042723
3.76,9.68,45,1.44,27.7,1.945,56,358,47,49,-2.74,2.74,7.507600000000001,3.012877646995338e-07,0.11754196248060557,461,1263.14,0.15877437325905291,0.0,0.08666666666666656,6.35064935064935,-1.5611779958858896,0.371900826446281,31.818181818181817,87.525,2.280339484046726,0.43178241642553783,3.8088822465086327,6.135564891081739,3.912023005428146,-1.233,-0.39456,1.0605336668274794,18.8276,0.6302000000000002,-1.749286966159925e-07,3.6750000000000003,0.0,0.3522238998646436
8.72,9.0,114,1.51,36.7,1.698,55,200,36,19,2.2200000000000006,2.2200000000000006,4.928400000000003,5.238972885856917e-05,0.16867957627690433,291,646.0200000000002,0.27860696517412936,0.0,0.2599999999999998,5.652173913043478,-1.5342608686944854,0.9421487603305785,11.801242236024844,193.572,2.2082744135228043,0.4762341789963717,4.73707525686803,5.676753802268282,2.995732273553991,2.5308000000000006,0.33522000000000013,1.7413900911093128,15.282,1.4874000000000012,-7.57294565590969e-05,2.5650000000000004,0.0,-0.0440943556775801
4.18,4.34,12,2.09,26.6,1.49,9,217,74,37,-2.3200000000000003,2.3200000000000003,5.382400000000001,2.1130353430441935e-05,0.15668087239909748,300,696.0000000000001,0.045871559633027525,0.0,0.22666666666666657,2.0273972602739723,-1.3112332433942815,0.09917355371900827,16.894977168949772,17.88,1.4906543764441333,0.7839015438284094,2.4932054526026954,5.707110264748875,3.6375861597263857,-0.27840000000000004,-0.4848800000000001,0.6822765290847689,6.4666,0.7887999999999997,-2.747783986380085e-06,2.66,0.0,-0.6208721908798245
6.23,2.62,98,2.24,23.1,1.929,97,300,86,30,-0.2699999999999996,0.2699999999999996,0.07289999999999977,0.8643305520095864,0.9320533134495296,483,130.4099999999998,0.32558139534883723,1.0,0.9100000000000001,1.1623931623931623,-1.2535536851269873,0.8099173553719008,12.82051282051282,189.042,1.000631880307906,0.8501509293696102,4.585987366571318,6.182084906716632,3.4339872044851463,-0.26459999999999956,-0.06047999999999991,1.0614726853810903,5.05398,0.18629999999999966,-0.8775331022038602,2.55,0.8643305520095864,0.054408017147443
3.08,4.01,94,1.62,20.3,1.453,84,146,31,28,-3.42,3.42,11.696399999999999,6.928449306969039e-11,0.07876248385369082,261,892.62,0.5782312925170068,0.0,-0.1399999999999999,2.3895348837209296,-1.4919625259651363,0.7768595041322314,16.279069767441857,136.582,1.413423028508143,0.5423242908253618,4.544358046591334,5.568344503761097,3.367295829986474,-3.2148000000000003,-0.55404,0.9244370089949098,5.82653,3.3174,-8.030386384548851e-11,3.0149999999999997,0.0,0.4260458860803044
7.45,4.16,47,4.27,21.2,0.571,76,377,89,39,0.9500000000000002,0.9500000000000002,0.9025000000000003,0.1644744565771548,0.5256241787122207,542,514.9000000000001,0.2037037037037037,0.0,0.6833333333333333,0.9748283752860413,-0.4729569965762739,0.3884297520661157,8.924485125858125,26.836999999999996,1.449269160281279,1.4747630091074986,3.8522730010223722,6.297109319933935,3.6888794541139363,0.44650000000000006,0.40565000000000007,0.8206946143124729,2.3753599999999997,-0.8360000000000003,-0.030215695990277333,3.185,0.0,0.0962370606027471
5.36,7.03,85,3.44,36.8,1.901,9,27,92,12,-1.1399999999999997,1.1399999999999997,1.2995999999999992,0.07433302085078977,0.4348582362149941,128,145.91999999999996,0.35714285714285715,0.0,0.6200000000000001,2.0141242937853105,-0.7921172189886345,0.7024793388429752,3.389830508474576,161.585,1.9643112344262046,1.264126727145683,4.443827035579329,4.859812404361672,2.5649493574615367,-0.9689999999999998,-0.3921599999999999,1.6391998050212906,13.364030000000001,-0.7751999999999994,-0.041362310654585954,1.21,0.0,0.0408272067170605
7.66,7.91,15,0.75,26.2,1.135,96,247,29,8,1.1600000000000001,1.1600000000000001,1.3456000000000004,0.06779953109924777,0.4263301500682128,372,431.52000000000004,0.3911290322580645,0.0,0.6133333333333333,9.423529411764706,-1.8265039639154423,0.12396694214876033,9.411764705882353,17.025,2.080690761080268,-0.16251892949777494,2.714694743820879,5.921578419643816,2.1972245773362196,0.17400000000000002,0.08700000000000001,0.7264182452268227,8.97785,-0.44080000000000014,-0.015351584169965004,2.4400000000000004,0.0,-0.2750890764968576
8.85,2.09,41,3.1,38.6,1.76,59,399,69,45,2.3499999999999996,2.3499999999999996,5.522499999999998,1.59667838978048e-05,0.15331544653123808,527,1238.4499999999998,0.15,0.0,0.21666666666666679,0.684375,-0.9228575510611677,0.33884297520661155,14.0625,72.16,0.7839015438284094,1.1631508098056809,3.716008121502189,6.269096283706261,3.828641396489095,0.9634999999999998,0.7284999999999999,1.4427404726573803,3.6784,2.021,-4.992873971374315e-06,3.8099999999999996,0.0,0.5256139484045401
5.73,3.91,77,4.7,26.1,1.592,29,154,46,0,-0.7699999999999996,0.7699999999999996,0.5928999999999993,0.3055016803678055,0.627785799485216,229,176.3299999999999,0.1935483870967742,0.0,0.7433333333333334,0.8354166666666667,-0.30760892954336383,0.6363636363636364,0.0,122.584,1.3887912413184778,1.5686159179138452,4.345103280569283,5.438079308923196,0.0,-0.5928999999999996,-0.3618999999999998,1.1371010037659834,6.2247200000000005,0.30029999999999973,-0.059802301281952436,1.5299999999999998,0.0,0.1081338447385187
8.26,8.09,63,0.72,25.1,0.701,9,203,17,39,1.7599999999999998,1.7599999999999998,3.0975999999999995,0.0020391953198422826,0.24404529480671613,229,403.03999999999996,0.049019607843137254,0.0,0.41333333333333344,9.987804878048781,-1.8380398755689011,0.5206611570247934,47.5609756097561,44.163,2.102913897864978,-0.19845093872383832,4.144720769547168,5.438079308923196,3.6888794541139363,1.1087999999999998,0.12672,1.0438796539232775,5.6710899999999995,-0.8623999999999997,-0.0019515016996069956,2.025,0.0,0.0749746096752406
7.62,5.91,90,0.97,21.2,1.873,99,375,88,36,1.12,1.12,1.2544000000000002,0.08136581966452526,0.44357700496806235,562,629.44,0.26595744680851063,0.0,0.6266666666666667,5.6168224299065415,-1.7419072784567444,0.743801652892562,33.64485981308411,168.57,1.7934247485471162,0.06765864847381486,4.500920164614292,6.333279628139691,3.6109179126442243,1.008,0.10864,0.9563022153815721,11.06943,-0.9856000000000001,-0.10542028276207595,3.37,0.0,0.105731059859309
8.45,1.35,27,4.29,36.2,1.506,31,58,57,13,1.9499999999999993,1.9499999999999993,3.802499999999997,0.0004979554215032765,0.20822488287350352,146,284.6999999999999,0.5423728813559322,0.0,0.3500000000000002,0.3302961275626424,-0.46526638880730115,0.2231404958677686,2.9612756264236904,40.662,0.3715635564324832,1.47932922708708,3.299533727885655,4.990432586778736,2.6390573296152584,0.5264999999999997,0.8365499999999997,1.2062580326834238,2.0331,1.209,-5.1697618679717927e-05,1.7049999999999996,0.0,-0.5068618376704301
7.03,1.92,60,1.42,39.5,1.994,23,430,26,2,0.5300000000000002,0.5300000000000002,0.28090000000000026,0.5701818123376047,0.780701069560465,479,253.87000000000012,0.05568445475638051,0.0,0.8233333333333333,1.3289473684210527,-1.5688686036548618,0.49586776859504134,1.3157894736842106,119.64,0.7030975114131134,0.41871033485818504,4.096009841541162,6.173786103901937,1.0986122886681098,0.31800000000000017,0.07526000000000002,1.623795176348458,3.82848,0.5035000000000002,-0.4435737241742957,2.66,0.0,0.1854000940047382
3.21,5.63,109,4.57,39.7,1.466,59,434,75,24,-3.29,3.29,10.8241,3.965575263521834e-10,0.08457303304268401,568,1868.72,0.13793103448275862,0.0,-0.09666666666666668,1.2269807280513918,-0.35759788004168536,0.9008264462809917,5.139186295503212,159.79399999999998,1.745715530726648,1.541159071680806,4.692264892839025,6.343880434126331,3.2188758248682006,-3.5861,-1.50353,1.8660907052195896,8.25358,-3.191300000000001,-1.277445144665669e-10,4.484999999999999,0.0,0.558317562045366
3.75,1.94,32,2.38,31.7,1.226,61,481,66,1,-2.75,2.75,7.5625,2.699578503363014e-07,0.11678832116788321,608,1672.0,0.12863070539419086,0.0,0.08333333333333337,0.8225806451612904,-1.1997194307441796,0.2644628099173554,0.40322580645161293,39.232,0.712949807856125,0.9082585601768908,3.4688560301359703,6.411818267709897,0.6931471805599453,-0.88,-0.6545,1.1083928969848742,2.37844,-0.4674999999999998,-8.565254308241718e-08,4.415,0.0,0.1219637971370621
8.12,8.41,36,4.57,33.8,1.678,6,366,100,32,1.6199999999999992,1.6199999999999992,2.6243999999999974,0.005253819200985416,0.2759077364529303,472,764.6399999999996,0.01907356948228883,0.0,0.4600000000000003,1.822269807280514,-0.35759788004168536,0.2975206611570248,6.852248394004283,60.408,2.1412419425852827,1.541159071680806,3.586292865338835,6.159095388491933,3.4965075614664802,0.5831999999999997,0.7403399999999997,1.2204902544737477,14.111979999999999,0.6155999999999993,-0.0005589683132413942,3.1699999999999995,0.0,-0.2185610706082132
7.85,4.27,57,0.76,20.5,1.352,63,128,95,10,1.3499999999999996,1.3499999999999996,1.8224999999999991,0.02612140985391828,0.3542958370239151,286,386.0999999999999,0.49612403100775193,0.0,0.55,5.081395348837209,-1.822658660030956,0.47107438016528924,11.627906976744185,77.06400000000001,1.4747630091074986,-0.15082288973458366,4.044804116661965,5.659482215759621,2.3978952727983707,0.7694999999999997,0.10259999999999998,0.832390817162016,5.77304,-1.2824999999999995,-0.022428046209093718,2.1049999999999995,0.0,-0.1508838982696074
4.04,4.83,82,2.36,34.0,1.294,83,452,81,18,-2.46,2.46,6.0516,5.541751233646584e-06,0.14181178739576836,616,1515.36,0.18543046357615894,0.0,0.18000000000000005,2.0040650406504064,-1.207410038513152,0.6776859504132231,7.317073170731708,106.108,1.5953389880545987,0.9001613499442714,4.407938016458383,6.424869023905388,2.9444389791664403,-2.0172,-0.58056,1.5024058066508434,6.25002,-0.984,-4.534509237823946e-06,4.3100000000000005,0.0,-0.3519306799624671
6.78,9.41,112,1.59,26.5,1.185,90,474,64,41,0.28000000000000025,0.28000000000000025,0.07840000000000014,0.8548750167246693,0.9272997032640947,628,175.84000000000015,0.19157894736842104,1.0,0.9066666666666666,5.627218934911242,-1.5034984376185954,0.9256198347107438,24.260355029585796,132.72,2.252343876557299,0.5247285289349822,4.719391330078114,6.444131256700441,3.7376696182833684,0.31360000000000027,0.044520000000000046,1.2527577719587704,11.15085,-0.09800000000000009,-1.1897021836737818,3.2800000000000002,0.8548750167246693,0.0667643966869873
8.47,3.36,81,2.78,25.4,1.264,51,15,97,42,1.9700000000000006,1.9700000000000006,3.8809000000000027,0.00042568964928574863,0.20488024749533887,163,321.1100000000001,3.25,0.0,0.34333333333333316,1.2013888888888888,-1.0459072753647287,0.6694214876033058,14.583333333333334,102.384,1.2412685890696329,1.0577902941478545,4.395682961121367,5.099866427824199,3.7612001156935624,1.5957000000000006,0.5476600000000001,1.1193066888051204,4.24704,-0.9062000000000007,-0.00029804780165346585,1.8000000000000003,0.0,-0.1398422659370015
4.16,5.72,93,1.85,27.2,0.553,22,109,1,15,-2.34,2.34,5.475599999999999,1.753695831946039e-05,0.15442584470937057,132,308.88,0.20909090909090908,0.0,0.22000000000000008,2.9846153846153842,-1.403520536621952,0.768595041322314,7.692307692307692,51.429,1.7613002617433464,0.6678293725756556,4.533674184283021,4.890349128221754,2.772588722239781,-2.1761999999999997,-0.43289999999999995,1.235776180777441,3.16316,0.6552000000000001,-1.8917799562527805e-05,1.83,0.0,-0.5274435327630762
5.62,6.27,29,3.81,20.7,0.771,35,58,29,34,-0.8799999999999999,0.8799999999999999,0.7743999999999999,0.21250282427502212,0.563570784490532,122,107.35999999999999,0.6101694915254238,0.0,0.7066666666666668,1.6291560102301788,-0.6498409752626423,0.2396694214876033,8.695652173913043,22.359,1.8515994695840718,1.3635373739972745,3.370738174177447,4.812184355372417,3.5553480614894135,-0.2552,-0.33527999999999997,0.7040478580040661,4.834169999999999,0.8183999999999999,-0.03309667962492101,1.0499999999999998,0.0,-0.1321723296937209
3.48,7.16,54,1.97,29.2,0.756,88,377,83,31,-3.02,3.02,9.1204,1.197074596224002e-08,0.09881032370262045,548,1654.96,0.23544973544973544,0.0,-0.006666666666666599,3.5072463768115942,-1.357376890008117,0.4462809917355372,14.97584541062802,40.824,1.9823798288367047,0.7275486072772777,3.9908341858524357,6.3080984415095305,3.4657359027997265,-1.6308,-0.59494,1.1701412900878816,5.41296,0.2416000000000002,-7.251536793110242e-09,4.25,0.0,-0.3890519208949023
6.29,1.39,56,0.82,38.5,0.856,82,179,73,33,-0.20999999999999996,0.20999999999999996,0.044099999999999986,0.9155777428619776,0.9577626664112633,334,70.13999999999999,0.46111111111111114,1.0,0.93,1.6195652173913044,-1.7995868367240382,0.4628099173553719,35.869565217391305,47.936,0.3987761199573678,-0.08338160893905114,4.027135812528651,5.814130531825066,3.5263605246161616,-0.11759999999999998,-0.017219999999999996,1.5565747381163018,1.1898399999999998,-0.17849999999999996,-0.762554153941385,1.775,0.9155777428619776,0.4277424101093645
4.38,3.99,51,3.94,31.3,1.735,15,52,79,6,-2.12,2.12,4.494400000000001,0.0001247997631334372,0.18200349446709374,146,309.52000000000004,0.3018867924528302,0.0,0.29333333333333333,1.0123762376237624,-0.5998520247643208,0.4214876033057851,1.4851485148514851,88.485,1.4085449700547104,1.3962446919730587,3.933784497209659,4.990432586778736,1.9459101490553132,-1.0812,-0.83528,1.2367392839159868,6.922650000000001,-0.2756000000000002,-3.155314810653469e-05,1.79,0.0,-0.5144664146046729
6.36,5.04,16,2.3,27.3,1.486,100,445,1,3,-0.13999999999999968,0.13999999999999968,0.01959999999999991,0.9615583782382695,0.9807767752059633,546,76.43999999999983,0.226457399103139,1.0,0.9533333333333335,2.1416666666666666,-1.23048186182007,0.1322314049586777,1.25,23.776,1.6370530794670737,0.8754687373538999,2.7788192719904172,6.304448802421981,1.3862943611198906,-0.022399999999999948,-0.03219999999999992,0.773467242927347,7.48944,0.0377999999999999,-0.15645357269465296,2.8,0.9615583782382695,0.6911192743586394
5.79,4.23,19,1.76,33.3,1.337,30,101,49,19,-0.71,0.71,0.5041,0.3648751641236792,0.6648494116082707,180,127.8,0.30392156862745096,0.0,0.7633333333333333,2.3279569892473115,-1.4381282715823287,0.15702479338842976,10.21505376344086,25.403,1.4655675420143985,0.62057648772511,2.9496883350525844,5.198497031265826,2.995732273553991,-0.1349,-0.12496,0.9975788470934789,5.6555100000000005,-0.2342999999999998,-0.08239676440798016,1.255,0.0,-0.2984647306108621
7.22,5.2,119,2.97,29.8,1.084,81,275,48,40,0.7199999999999998,0.7199999999999998,0.5183999999999996,0.35458754856089925,0.6585879873551107,404,290.8799999999999,0.2971014492753623,0.0,0.7600000000000001,1.7263843648208468,-0.9728465015594893,0.9834710743801653,13.02931596091205,128.996,1.667706820558076,1.121677561599106,4.779963476361254,6.003887067106539,3.713572066704308,0.8567999999999997,0.21383999999999995,1.4266725393490498,5.636800000000001,-0.014399999999999944,-0.3392574502278441,2.38,0.0,0.9171797437438434
6.32,5.06,59,4.51,25.0,1.032,57,120,70,20,-0.17999999999999972,0.17999999999999972,0.0323999999999999,0.9372548956126778,0.9686168151879117,247,44.45999999999993,0.4793388429752066,1.0,0.9400000000000001,1.1193058568329717,-0.3806697033486032,0.48760330578512395,4.3383947939262475,60.888000000000005,1.6409365794934712,1.528227857008557,4.079230924412053,5.5134287461649825,3.044522437723423,-0.10619999999999984,-0.08117999999999986,1.023586140555525,5.22192,0.08999999999999986,-0.1739693226563582,1.325,0.9372548956126778,1.4832436127183095
7.16,9.57,91,4.26,22.0,1.704,33,438,80,49,0.6600000000000001,0.6600000000000001,0.4356000000000002,0.4184491089130352,0.696572861521315,551,363.6600000000001,0.0774487471526196,0.0,0.7799999999999999,2.217889908256881,-0.47680230046076005,0.7520661157024794,11.238532110091745,155.064,2.269028309465203,1.4724720573609429,4.511957804265912,6.313548046277095,3.912023005428146,0.6006000000000001,0.28116,0.994793486950789,16.30728,-0.5280000000000001,-0.15005034955164975,3.085,0.0,-0.3329528677183271
3.26,2.38,76,2.41,27.9,0.948,32,88,36,37,-3.24,3.24,10.497600000000002,7.619044208991611e-10,0.0869746729752296,156,505.44000000000005,0.3707865168539326,0.0,-0.08000000000000007,0.9880478087649401,-1.1881835190907206,0.628099173553719,14.741035856573705,72.048,0.9082585601768908,0.9202827531436926,4.33204826486764,5.056245805348308,3.6375861597263857,-2.4624,-0.7808400000000001,1.2119217126971777,2.2562399999999996,0.6804000000000004,-5.686070494102517e-10,2.4000000000000004,0.0,0.4124452284989806
7.41,5.51,73,2.4,32.5,0.649,33,457,25,38,0.9100000000000001,0.9100000000000001,0.8281000000000003,0.1908628827698801,0.5470160275696077,515,468.6500000000001,0.07423580786026202,0.0,0.6966666666666665,2.2439999999999998,-1.192028822975207,0.6033057851239669,15.2,47.377,1.7245507195346048,0.9162907318741551,4.291828366755733,6.246106765481563,3.6635616461296463,0.6643000000000001,0.2184,1.3988211552913552,3.57599,0.22750000000000004,-0.13726054708547075,3.0300000000000002,0.0,0.7577265074598332
